code,emis_code,region,zone,woreda,school_name,rural,SubmissionDate,starttime,endtime,surveyday,deviceid,consent,respondent_code,note_no_consent,sex,A2,A2_1,A2_2,A2_3,A2_4,A2_5,A2_6,A2_7,A2_8,A2_9,A3,A3_1,A3_2,A3_3,A3_97,A3_other,A4,A4_other,A5,A5_other,A6,A6_other,A7,A8,A9,A10,A11,A12,B1,B1_1,B1_2,B1_3,B1_4,B1_5,B1_97,B1_98,B1_other,B2,B2_other,B3,B3_1,B3_2,B3_3,B3_4,B3_5,B3_6,B3_97,B3_other,B4,B5,B5_1,B5_2,B5_3,B5_4,B5_5,B5_97,B5_other,B6,B6_1,B6_2,B6_3,B6_4,B6_5,B6_6,B6_7,B6_8,B6_9,B6_97,B6_other,B7,B7_1,B7_2,B7_3,B7_4,B7_5,B7_6,B7_7,B7_8,B7_97,B7_98,B7_other,B8,B8_1,B8_2,B8_3,B8_4,B8_5,B8_6,B8_7,B8_8,B8_97,B8_98,B8_other,C1_1,C1_2,C1_3,C1_4,C2_1,C2_2,C2_3,C2_4,C3,C3_1,C3_2,C3_3,C3_4,C3_5,C3_6,C3_7,C3_8,C3_9,C3_10,C3_11,C3_12,C3_0,C3_other,C4,C5,C5_other,C6,C6_1,C6_2,C6_3,C6_4,C6_5,C6_6,C6_7,C6_8,C6_9,C6_10,C6_11,C6_97,C6_98,C6_other,C7_1,C7_2,C7_3,C7_4,C7_5,C7_6,C8_1,C8_2,C8_3,C8_4,C9_1,C9_2,C9_3,C9_4,C9_5,C9_6,C10_1,C10_2,C10_3,C11,C11_1,C11_2,C11_3,C11_4,C11_5,C11_6,C11_97,C11_98,C11_other,D1_1,D1_2,D1_3,D1_4,D1_5,D1_6,D2_1,D2_2,D2_3,D2_4,D2_5,D3,D3_other,D5_1,D5_2,D5_3,D5_4,D5_5,D6,D6_1,D6_2,D6_3,D6_4,D6_97,D6_other,D7,D7_other,E1_1,E1_2,E1_3,E1_4,E1_5,E1_6,E1_7,E1_8,E1_9,E1_10,E1_97,E1_other,E2_1,E2_2,E2_3,E2_4,E2_5,E2_6,E2_7,E3_1,E3_2,E3_3,E3_4,E3_5,E3_6,E3_7,E3_8,E3_9,E3_10,E3_11,E4,E4_1,E4_2,E4_3,E4_4,E4_5,E4_6,E4_7,E4_8,E4_9,E4_10,E4_11,E5_1,E5_2,E5_3,E5_4,E5_5,E5_6,E5_7,E6,E7,E8,F1,F2_1,F2_2,F2_3,F2_4,F2_5,F2_6,F3_1,F3_2,F3_3,F3_4,F3_5,F4,F4_1,F4_2,F4_3,F4_4,F4_5,F4_6,F4_97,F4_other,F5,F6_1,F6_2,F6_3,F6_4,F6_5,F6_6,F6_7,F6_8,F7,G1,G1_1,G1_2,G1_3,G1_4,G1_5,G1_6,G1_7,G1_8,G1_97,G1_other,G2a,G2b,G3,G4,instanceID,formdef_version,KEY,consentgroup[1]/SectionC[1]/C6[1]/C6_1,consentgroup[1]/SectionC[1]/C6[1]/C6_2,consentgroup[1]/SectionC[1]/C6[1]/C6_3,consentgroup[1]/SectionC[1]/C6[1]/C6_4,consentgroup[1]/SectionC[1]/C6[1]/C6_5,consentgroup[1]/SectionC[1]/C6[1]/C6_6,consentgroup[1]/SectionC[1]/C8[1]/C8_5,consentgroup[1]/SectionC[1]/C8[1]/C8_6,consentgroup[1]/SectionC[1]/C10,consentgroup[1]/SectionD[1]/D4
82926,S0401110232,OROMIA,Arsii Lixaa,nansaboo,tulluu leencaa,Rural,"12/8/2025, 6:38:53 PM","12/8/2025, 2:56:54 PM","12/8/2025, 3:39:45 PM",12/8/2025,6cd4eced41301dbb,1,T20303,NA,male,7 8,0,0,0,0,0,0,1,1,0,97,0,0,0,1,History,4,NA,5,NA,0,NA,2006,2016,4,0,NA,NA,5,0,0,0,0,1,0,0,NA,1,NA,2,0,1,0,0,0,0,0,NA,1,3,0,0,1,0,0,0,NA,3 4 5,0,0,1,1,1,0,0,0,0,0,NA,2 6,0,1,0,0,0,1,0,0,0,0,NA,2 6,0,1,0,0,0,1,0,0,0,0,NA,4,4,2,4,3,4,2,2,3 5 9,0,0,1,0,1,0,0,0,1,0,0,0,0,NA,4,2,NA,3 5,0,0,1,0,1,0,0,0,0,0,0,0,0,NA,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,4,1,1,1,5,0,0,0,0,1,0,0,0,NA,3,4,4,4,3,3,5,2,3,4,3,1,NA,3,3,2,1,2,2 3,0,1,1,0,0,NA,2,NA,0,0,0,0,1,0,0,0,1,0,0,NA,1,1,1,1,4,1,1,3,3,3,3,3,3,3,3,3,3,3,9 11,0,0,0,0,0,0,0,0,1,0,1,1,1,1,4,3,3,1,3,3,1,10,1,4,1,4,4,1,4,4,4,4,4,2 4,0,1,0,1,0,0,0,NA,1,3,3,3,1,2,3,3,3,Hin jiru,3 4,0,0,1,1,0,0,0,0,0,NA,30,NA,10462,Lack professional training,uuid:91824c71-309d-4fe1-9cdd-734df1fb6857,2512040829,uuid:91824c71-309d-4fe1-9cdd-734df1fb6857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82926,S0401110232,OROMIA,Arsii Lixaa,nansaboo,tulluu leencaa,Rural,"12/8/2025, 6:42:52 PM","12/8/2025, 10:53:43 AM","12/8/2025, 6:41:31 PM",12/8/2025,78b63b5b10d7e676,1,T20301,NA,female,1 2,1,1,0,0,0,0,0,0,0,97,0,0,0,1,Sayinsii naannoo,4,NA,2,NA,1,NA,2007,2012,2,0,NA,NA,1 2 3,1,1,1,0,0,0,0,NA,1,NA,2 3 5,0,1,1,0,1,0,0,NA,1,1 2,1,1,0,0,0,0,NA,2 4,0,1,0,1,0,0,0,0,0,0,NA,2 5,0,1,0,0,1,0,0,0,0,0,NA,2 5,0,1,0,0,1,0,0,0,0,0,NA,3,4,3,3,3,3,3,3,2 4 5 7 9 10,0,1,0,1,1,0,1,0,1,1,0,0,0,NA,4,3,NA,2,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,3,3,4,3,4,4,4,3,3,3,5,5,4,4,5,5,2,1,2,5,0,0,0,0,1,0,0,0,NA,2,3,3,4,2,2,4,2,2,5,4,2,NA,3,2,2,3,3,2,0,1,0,0,0,NA,3,NA,0,0,0,1,0,0,0,1,0,0,0,NA,3,3,2,1,4,1,1,2,2,3,3,3,2,3,3,3,3,2,1 2,1,1,0,0,0,0,0,0,0,0,0,3,1,3,2,1,1,1,3,3,1,8,3,2,3,3,3,2,4,3,3,3,3,4,0,0,0,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 5,1,0,0,0,1,0,0,0,0,NA,32,NA,11200,Hin jiru,uuid:819fac4f-6433-4586-aee6-0da91f193530,2512040829,uuid:819fac4f-6433-4586-aee6-0da91f193530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83047,S0401130412,OROMIA,Arsii Lixaa,shaallaa,albulaa leencaa,Rural,"12/27/2025, 7:57:00 PM","12/27/2025, 1:29:22 PM","12/27/2025, 7:56:27 PM",12/27/2025,c7654ba83377bbd9,1,T22203,NA,male,6 7 8,0,0,0,0,0,1,1,1,0,2,0,1,0,0,NA,6,NA,2,NA,1,NA,2002,2002,1,1,5,3,3 97,0,0,1,0,0,1,0,Misooma Barsiisaa,1,NA,6,0,0,0,0,0,1,0,NA,1,3,0,0,1,0,0,0,NA,3 4 7,0,0,1,1,0,0,1,0,0,0,NA,2 5,0,1,0,0,1,0,0,0,0,0,NA,2 4,0,1,0,1,0,0,0,0,0,0,NA,2,3,3,3,2,2,2,3,2 5 7,0,1,0,0,1,0,1,0,0,0,0,0,0,NA,4,2,NA,2 10 11,0,1,0,0,0,0,0,0,0,1,1,0,0,NA,4,3,3,3,3,3,4,3,3,3,4,4,4,4,5,5,1,1,1,2 5,0,1,0,0,1,0,0,0,NA,3,4,3,4,3,3,4,4,2,2,2,1,NA,4,4,4,4,4,1 2 3,1,1,1,0,0,NA,2,NA,1,1,0,1,1,1,1,1,1,1,0,NA,1,1,1,1,3,3,3,3,3,2,3,1,2,3,3,3,3,1,1 11,1,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,3,1,8,1,4,4,4,4,4,4,4,4,4,4,1 4,1,0,0,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3 4,0,0,1,1,0,0,0,0,0,NA,36,NA,13323,None,uuid:0ef680f2-7428-43d3-94b5-a1bdbbe40ff6,2512142209,uuid:0ef680f2-7428-43d3-94b5-a1bdbbe40ff6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83047,S0401130412,OROMIA,Arsii Lixaa,shaallaa,albulaa leencaa,Rural,"12/27/2025, 8:28:20 PM","12/27/2025, 12:38:53 PM","12/27/2025, 4:57:37 PM",12/27/2025,8e28ba7f870e07da,1,T22201,NA,female,4,0,0,0,1,0,0,0,0,0,1,1,0,0,0,NA,1,NA,5,NA,1,NA,2013,2014,2,0,NA,NA,5,0,0,0,0,1,0,0,NA,4,NA,2 5,0,1,0,0,1,0,0,NA,1,3,0,0,1,0,0,0,NA,3 4 6,0,0,1,1,0,1,0,0,0,0,NA,2 3,0,1,1,0,0,0,0,0,0,0,NA,3 4,0,0,1,1,0,0,0,0,0,0,NA,3,3,3,2,1,1,1,1,4 5,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,1,3,3,1,2,1,4,5,3,5,5,5,3,3,1,1,2,0,1,0,0,0,0,0,0,NA,3,3,3,3,3,3,4,4,4,4,4,2,NA,1,1,4,4,4,2,0,1,0,0,0,NA,3,NA,0,1,0,1,1,1,1,1,1,1,1,Methaf etiret,4,4,1,1,4,1,1,3,3,3,3,3,2,3,3,3,3,3,1 4,1,0,0,1,0,0,0,0,0,0,0,4,1,4,4,1,3,3,1,1,2,10,1,3,4,1,4,4,4,4,4,4,4,2,0,1,0,0,0,0,0,NA,1,2,2,3,1,1,1,1,1,Nene,7 8,0,0,0,0,0,0,1,1,0,NA,24,NA,9249,"Riket megd alememechet ,Menorya bet Etiret.wuha Etiret,Tena kela Etiret",uuid:aeace92a-9c70-419c-a4de-791ac1e8913c,2512142209,uuid:aeace92a-9c70-419c-a4de-791ac1e8913c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83047,S0401130412,OROMIA,Arsii Lixaa,shaallaa,albulaa leencaa,Rural,"12/27/2025, 8:28:21 PM","12/27/2025, 1:11:02 PM","12/27/2025, 4:57:59 PM",12/27/2025,8e28ba7f870e07da,1,T22202,NA,male,3,0,0,1,0,0,0,0,0,0,2,0,1,0,0,NA,7,NA,1,NA,0,NA,2007,2007,1,0,NA,NA,1,1,0,0,0,0,0,0,NA,4,NA,2,0,1,0,0,0,0,0,NA,1,3,0,0,1,0,0,0,NA,2 4 5,0,1,0,1,1,0,0,0,0,0,NA,2 3,0,1,1,0,0,0,0,0,0,0,NA,3 4,0,0,1,1,0,0,0,0,0,0,NA,2,2,2,3,1,1,1,1,4 5,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,4,2,NA,3 5 9,0,0,1,0,1,0,0,0,1,0,0,0,0,NA,4,4,4,3,4,4,4,2,3,4,5,3,4,5,5,5,3,1,1,2 5,0,1,0,0,1,0,0,0,NA,3,3,3,3,3,3,4,4,3,3,3,2,NA,1,1,1,1,4,2,0,1,0,0,0,NA,3,NA,1,1,0,1,0,1,1,1,1,1,1,"Memarya class matat,Memir etat.Methaf Etiret,Wuha Etiret",4,4,1,1,3,1,1,3,3,3,1,3,2,3,3,3,3,3,1 4,1,0,0,1,0,0,0,0,0,0,0,4,4,4,4,1,4,4,2,2,1,10,4,4,1,1,4,1,4,4,4,4,4,2 4,0,1,0,1,0,0,0,NA,1,2,3,3,1,1,1,1,1,None,6 8,0,0,0,0,0,1,0,1,0,NA,28,NA,10600,"Siltena Matat,Methafi , Etiret",uuid:3acd26f7-b01c-4bec-9871-66b9ffcee976,2512142209,uuid:3acd26f7-b01c-4bec-9871-66b9ffcee976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83143,S0401140352,OROMIA,Arsii Lixaa,shaashamannee,burraa,Rural,"12/5/2025, 2:05:25 PM","12/5/2025, 11:14:56 AM","12/5/2025, 11:51:37 AM",12/5/2025,6cd4eced41301dbb,1,T22301,NA,male,4,0,0,0,1,0,0,0,0,0,2,0,1,0,0,NA,5,NA,2,NA,1,NA,2002,2016,7,0,NA,NA,5,0,0,0,0,1,0,0,NA,1,NA,2 6,0,1,0,0,0,1,0,NA,1,3,0,0,1,0,0,0,NA,2 3 4,0,1,1,1,0,0,0,0,0,0,NA,2 3,0,1,1,0,0,0,0,0,0,0,NA,5 6,0,0,0,0,1,1,0,0,0,0,NA,3,3,2,2,3,2,2,2,5 7 9,0,0,0,0,1,0,1,0,1,0,0,0,0,NA,4,2,NA,3 5 9,0,0,1,0,1,0,0,0,1,0,0,0,0,NA,3,4,4,4,4,4,4,4,4,4,5,5,4,4,3,5,2,1,1,2 5,0,1,0,0,1,0,0,0,NA,3,3,3,4,4,3,4,4,3,3,2,4,NA,3,2,2,1,3,2 3,0,1,1,0,0,NA,3,NA,0,0,0,0,0,0,1,1,1,1,0,NA,3,2,1,1,4,1,1,3,3,3,3,3,3,3,3,3,3,3,5 10,0,0,0,0,1,0,0,0,0,1,0,1,1,1,3,3,3,1,2,1,1,10,1,3,2,3,4,2,3,4,3,4,4,2 4,0,1,0,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4 5,0,0,0,1,1,0,0,0,0,NA,35,NA,13148,Meeshaan mana barumsaatiif barbaachisu guutuu dhabuu kan akka kompiitaraa hanqinna daree dabalataa barnoota,uuid:0e3cea54-8664-4ee6-b687-1d4cc921c9a2,2512040829,uuid:0e3cea54-8664-4ee6-b687-1d4cc921c9a2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83143,S0401140352,OROMIA,Arsii Lixaa,shaashamannee,burraa,Rural,"12/5/2025, 5:42:34 PM","12/5/2025, 11:18:40 AM","12/5/2025, 5:35:55 PM",12/5/2025,78b63b5b10d7e676,1,T22302,NA,female,1 2 3 4,1,1,1,1,0,0,0,0,0,3,0,0,1,0,NA,3,NA,2,NA,1,NA,2014,2017,2,0,NA,NA,2,0,1,0,0,0,0,0,NA,1,NA,2 6,0,1,0,0,0,1,0,NA,1,1 2,1,1,0,0,0,0,NA,2 3 4 5,0,1,1,1,1,0,0,0,0,0,NA,2 8,0,1,0,0,0,0,0,1,0,0,NA,2 5,0,1,0,0,1,0,0,0,0,0,NA,3,3,3,4,1,2,3,2,1 2 4 10,1,1,0,1,0,0,0,0,0,1,0,0,0,NA,4,3,NA,5 9,0,0,0,0,1,0,0,0,1,0,0,0,0,NA,4,4,3,3,4,4,3,3,2,3,4,4,3,4,5,4,3,1,1,2,0,1,0,0,0,0,0,0,NA,3,2,3,2,3,2,3,2,3,3,3,1,NA,1,3,3,3,3,2 3,0,1,1,0,0,NA,3,NA,0,0,0,1,0,0,0,1,1,0,0,NA,3,3,1,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,1 2,1,1,0,0,0,0,0,0,0,0,0,3,2,3,3,2,3,1,3,3,1,10,1,3,2,4,4,2,4,3,4,3,4,2,0,1,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 2,1,1,0,0,0,0,0,0,0,NA,25,NA,10500,Hin jiru,uuid:362c333a-d6d7-4722-b78c-5a13c34b0450,2512040829,uuid:362c333a-d6d7-4722-b78c-5a13c34b0450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83143,S0401140352,OROMIA,Arsii Lixaa,shaashamannee,burraa,Rural,"12/5/2025, 5:42:34 PM","12/5/2025, 1:29:01 PM","12/5/2025, 5:36:30 PM",12/5/2025,78b63b5b10d7e676,1,T22303,NA,female,7,0,0,0,0,0,0,1,0,0,1,1,0,0,0,NA,3,NA,2,NA,1,NA,2008,2017,2,1,1,2,5,0,0,0,0,1,0,0,NA,1,NA,5 6,0,0,0,0,1,1,0,NA,1,1,1,0,0,0,0,0,NA,3 4 5,0,0,1,1,1,0,0,0,0,0,NA,4 5,0,0,0,1,1,0,0,0,0,0,NA,2 5,0,1,0,0,1,0,0,0,0,0,NA,3,2,2,3,3,3,1,1,2 6 8 10,0,1,0,0,0,1,0,1,0,1,0,0,0,NA,3,3,NA,3 5,0,0,1,0,1,0,0,0,0,0,0,0,0,NA,3,3,3,4,3,3,3,2,2,3,4,4,3,3,4,4,2,1,1,2 5,0,1,0,0,1,0,0,0,NA,4,3,2,2,2,2,3,2,3,3,3,2,NA,2,3,3,2,2,2,0,1,0,0,0,NA,2,NA,1,0,0,1,0,1,0,1,1,0,0,NA,2,1,1,3,3,1,1,3,3,2,3,3,2,3,3,3,3,3,2 4,0,1,0,1,0,0,0,0,0,0,0,2,2,1,2,1,1,1,3,3,1,7,2,3,2,3,3,2,4,3,3,4,4,2,0,1,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 3,1,0,1,0,0,0,0,0,0,NA,26,NA,10000,"Hanqinna gargarsa maati bay,ee na qunama ture",uuid:413b0b37-458f-4ecf-964d-0fcea9429a7e,2512040829,uuid:413b0b37-458f-4ecf-964d-0fcea9429a7e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83169,S0401140602,OROMIA,Arsii Lixaa,shaashamannee,huursaa,Rural,"12/3/2025, 5:34:46 PM","12/3/2025, 12:47:47 PM","12/3/2025, 1:41:14 PM",12/3/2025,6cd4eced41301dbb,1,T22501,NA,male,8,0,0,0,0,0,0,0,1,0,3,0,0,1,0,NA,3,NA,5,NA,1,NA,2006,2017,5,0,NA,NA,2 5,0,1,0,0,1,0,0,NA,1,NA,2 6,0,1,0,0,0,1,0,NA,1,2,0,1,0,0,0,0,NA,1 2 4,1,1,0,1,0,0,0,0,0,0,NA,4 5,0,0,0,1,1,0,0,0,0,0,NA,2 3,0,1,1,0,0,0,0,0,0,0,NA,3,3,3,2,3,3,3,3,6 7,0,0,0,0,0,1,1,0,0,0,0,0,0,NA,4,2,NA,2 3 5,0,1,1,0,1,0,0,0,0,0,0,0,0,NA,4,4,4,4,3,3,3,3,3,3,5,4,4,4,4,4,2,1,1,2 3 5,0,1,1,0,1,0,0,0,NA,3,3,3,4,3,3,3,3,3,4,4,3,NA,2,3,2,1,3,1 2 3,1,1,1,0,0,NA,2,NA,0,0,0,1,1,1,0,1,0,0,0,NA,1,1,1,1,4,1,1,3,3,3,3,3,3,3,3,3,3,3,1 4,1,0,0,1,0,0,0,0,0,0,0,3,2,3,3,1,4,1,3,3,1,7,3,3,4,4,4,4,4,4,3,3,3,5,0,0,0,0,1,0,0,NA,1,2,2,3,1,2,2,2,1,Hin jiru,4 6,0,0,0,1,0,1,0,0,0,NA,34,NA,10600,Hanqinna baajataa,uuid:91507b57-5611-4fec-9ddd-a4dab53debb1,2512030649,uuid:91507b57-5611-4fec-9ddd-a4dab53debb1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83169,S0401140602,OROMIA,Arsii Lixaa,shaashamannee,huursaa,Rural,"12/3/2025, 5:34:48 PM","12/3/2025, 4:11:02 PM","12/3/2025, 4:54:45 PM",12/3/2025,6cd4eced41301dbb,1,T22502,NA,male,1,1,0,0,0,0,0,0,0,0,3,0,0,1,0,NA,7,NA,2,NA,0,NA,1997,2011,5,0,NA,NA,1 5,1,0,0,0,1,0,0,NA,1,NA,2,0,1,0,0,0,0,0,NA,1,1 2 4,1,1,0,1,0,0,NA,2 4,0,1,0,1,0,0,0,0,0,0,NA,4 5,0,0,0,1,1,0,0,0,0,0,NA,5 6,0,0,0,0,1,1,0,0,0,0,NA,2,3,3,2,3,2,2,1,2 6 9,0,1,0,0,0,1,0,0,1,0,0,0,0,NA,4,2,NA,8 9 10,0,0,0,0,0,0,0,1,1,1,0,0,0,NA,3,3,3,3,3,3,4,2,3,3,4,5,4,4,4,4,2,1,1,2 5,0,1,0,0,1,0,0,0,NA,3,3,4,3,3,3,4,4,3,3,1,3,NA,3,3,3,1,2,2 3,0,1,1,0,0,NA,4,NA,0,0,0,1,1,1,0,1,1,0,0,NA,1,1,1,1,3,1,1,3,3,3,3,3,3,3,3,3,3,3,1 8,1,0,0,0,0,0,0,1,0,0,0,2,1,1,1,1,3,1,3,1,1,8,3,3,1,3,2,2,3,3,3,4,3,1,1,0,0,0,0,0,0,NA,1,3,3,3,1,2,3,3,2,Hin jiru,4 5,0,0,0,1,1,0,0,0,0,NA,52,NA,14284,Lack of finencial,uuid:4d16fc22-530a-43b8-b356-1a95865e3fc1,2512030649,uuid:4d16fc22-530a-43b8-b356-1a95865e3fc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83169,S0401140602,OROMIA,Arsii Lixaa,shaashamannee,huursaa,Rural,"12/4/2025, 10:05:34 AM","12/3/2025, 5:19:13 PM","12/4/2025, 10:05:28 AM",12/3/2025,6cd4eced41301dbb,1,T22503,NA,female,5,0,0,0,0,1,0,0,0,0,1 3,1,0,1,0,NA,4,NA,5,NA,0,NA,1991,2016,3,0,NA,NA,5,0,0,0,0,1,0,0,NA,1,NA,2 6,0,1,0,0,0,1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2 4,0,1,0,1,0,0,0,0,0,0,NA,5 7,0,0,0,0,1,0,1,0,0,0,NA,4,2,2,3,2,2,1,1,2 6 9,0,1,0,0,0,1,0,0,1,0,0,0,0,NA,4,2,NA,3 9 10,0,0,1,0,0,0,0,0,1,1,0,0,0,NA,3,3,3,2,3,3,3,2,3,4,4,4,3,4,4,4,2,2,1,2 5,0,1,0,0,1,0,0,0,NA,3,2,3,3,3,2,4,4,3,3,2,2,NA,1,2,2,2,3,2 3,0,1,1,0,0,NA,4,NA,0,0,0,1,1,0,0,1,1,0,0,NA,1,1,1,1,4,1,1,3,3,3,3,3,3,3,3,3,3,3,1 2 4,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,3,3,1,8,2,3,2,3,3,2,3,3,2,3,3,4,0,0,0,1,0,0,0,NA,1,3,3,3,1,2,2,3,2,Hin jiru,4 8,0,0,0,1,0,0,0,1,0,NA,51,NA,16296,Hin jiru,uuid:7141da1a-6d99-4948-bad0-384612a641e8,2512030649,uuid:7141da1a-6d99-4948-bad0-384612a641e8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83154,S0401140672,OROMIA,Arsii Lixaa,shaashamannee,diiree qarsoo,Rural,"12/4/2025, 4:30:25 PM","12/4/2025, 11:22:15 AM","12/4/2025, 3:42:44 PM",12/4/2025,6cd4eced41301dbb,1,T22402,NA,male,4 5,0,0,0,1,1,0,0,0,0,3,0,0,1,0,NA,5,NA,2,NA,0,NA,2007,2014,3,1,2,2,5,0,0,0,0,1,0,0,NA,1,NA,2 6,0,1,0,0,0,1,0,NA,1,2 3,0,1,1,0,0,0,NA,2 3 4,0,1,1,1,0,0,0,0,0,0,NA,2 5,0,1,0,0,1,0,0,0,0,0,NA,2 6,0,1,0,0,0,1,0,0,0,0,NA,2,3,2,2,2,2,2,3,6 8 9,0,0,0,0,0,1,0,1,1,0,0,0,0,NA,4,2,NA,2 9 10,0,1,0,0,0,0,0,0,1,1,0,0,0,NA,4,4,4,3,4,4,3,3,4,4,5,5,4,5,3,4,2,1,1,2 5,0,1,0,0,1,0,0,0,NA,2,3,4,4,3,3,4,2,4,4,3,4,NA,3,3,3,1,3,2 3 4,0,1,1,1,0,NA,3,NA,1,0,0,1,1,0,0,1,1,1,0,NA,1,3,1,1,4,1,1,1,1,1,3,3,2,2,3,3,3,1,1 5,1,0,0,0,1,0,0,0,0,0,0,1,3,1,2,3,1,1,3,1,1,10,1,3,1,4,3,2,3,4,3,4,3,4,0,0,0,1,0,0,0,NA,1,1,2,3,1,1,3,2,1,Hin jiru,3 4,0,0,1,1,0,0,0,0,0,NA,34,NA,12500,Lack of learning materials like computer,uuid:25d5b591-aede-4d5f-bf77-9ebbe8163727,2512040829,uuid:25d5b591-aede-4d5f-bf77-9ebbe8163727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83154,S0401140672,OROMIA,Arsii Lixaa,shaashamannee,diiree qarsoo,Rural,"12/4/2025, 4:30:26 PM","12/4/2025, 12:18:05 PM","12/4/2025, 3:43:07 PM",12/4/2025,6cd4eced41301dbb,1,T22403,NA,male,8,0,0,0,0,0,0,0,1,0,3,0,0,1,0,NA,4,NA,3,NA,1,NA,1997,2014,5,0,NA,NA,5,0,0,0,0,1,0,0,NA,1,NA,2 6,0,1,0,0,0,1,0,NA,1,2 4,0,1,0,1,0,0,NA,2 3 4,0,1,1,1,0,0,0,0,0,0,NA,5 8,0,0,0,0,1,0,0,1,0,0,NA,3 4,0,0,1,1,0,0,0,0,0,0,NA,3,3,1,2,2,2,2,2,7 9,0,0,0,0,0,0,1,0,1,0,0,0,0,NA,4,2,NA,2 5 10,0,1,0,0,1,0,0,0,0,1,0,0,0,NA,3,2,3,2,4,4,2,3,3,4,5,5,3,4,3,3,2,1,1,2 5,0,1,0,0,1,0,0,0,NA,3,2,3,3,3,1,3,3,2,2,3,4,NA,3,3,2,2,2,2 3,0,1,1,0,0,NA,3,NA,1,0,0,1,1,0,0,1,1,0,0,NA,2,2,1,1,4,1,1,3,2,3,3,3,2,2,3,3,2,3,1 2,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,1,2,3,1,9,2,4,1,4,3,2,4,4,4,4,4,2 4,0,1,0,1,0,0,0,NA,1,1,3,3,1,2,2,3,3,Hin jiru,7 8,0,0,0,0,0,0,1,1,0,NA,45,NA,10001,Lack of school badget like tool of teaching and learnig to buy,uuid:aec22ce2-316f-48c0-b626-eaaca926d489,2512040829,uuid:aec22ce2-316f-48c0-b626-eaaca926d489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83154,S0401140672,OROMIA,Arsii Lixaa,shaashamannee,diiree qarsoo,Rural,"12/4/2025, 6:18:24 PM","12/4/2025, 11:01:46 AM","12/4/2025, 6:15:45 PM",12/4/2025,78b63b5b10d7e676,1,T22401,NA,female,4,0,0,0,1,0,0,0,0,0,3,0,0,1,0,NA,1,NA,5,NA,1,NA,2016,2016,1,1,1,3,1,1,0,0,0,0,0,0,NA,1,NA,5 6,0,0,0,0,1,1,0,NA,1,1 2,1,1,0,0,0,0,NA,2 4 5 6,0,1,0,1,1,1,0,0,0,0,NA,2 4,0,1,0,1,0,0,0,0,0,0,NA,2 5,0,1,0,0,1,0,0,0,0,0,NA,4,2,3,3,2,2,1,3,1 2 6 10,1,1,0,0,0,1,0,0,0,1,0,0,0,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,3,3,3,3,3,3,4,5,5,5,5,4,5,4,2,1,2 5,0,1,0,0,1,0,0,0,NA,2,2,3,2,2,2,3,2,3,4,4,2,NA,1,1,3,3,2,2,0,1,0,0,0,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,NA,3,2,1,3,3,3,3,2,2,1,3,3,3,3,3,3,3,3,1 4,1,0,0,1,0,0,0,0,0,0,0,3,2,3,3,1,1,1,3,2,1,10,1,4,1,4,3,2,4,4,4,3,4,2 5,0,1,0,0,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 3,1,0,1,0,0,0,0,0,0,NA,24,NA,9234,None,uuid:07477fb7-e177-42c8-8873-0eb6c6217915,2512040829,uuid:07477fb7-e177-42c8-8873-0eb6c6217915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
