code,emis_code,region,zone,woreda,school_name,rural,SubmissionDate,starttime,endtime,surveyday,deviceid,consent,respondent_code,note_no_consent,sex,role,a3_male,a3_female,total_principal,A4,a4_male,a4_female,A5,A6,A7,A8,A9,A10,a10_other,A11,A12,A13,A13_management,A13_in_service,A13_mentoring,A13_other,a13_other,A14,A15,A15_1,A15_2,A15_3,A15_4,A15_5,A15_97,A15_other,A16,A16_1,A16_2,A16_3,A16_4,A16_5,A16_6,A16_7,A16_8,A16_9,A16_97,A16_other,challenge_1,challenge_2,challenge_3,challenge_4,challenge_5,challenge_6,challenge_7,challenge_8,challenge_97,challenge_97_other,confidence_admin,confidence_finance,confidence_pedagogical,confidence_hr,confidence_parents,confidence_students,confidence_community,A20,time_task1,time_task1_oth,time_task2,time_task2_oth,time_task3,time_task3_other,B1,B2,B3,B3_1,B3_2,B3_3,B3_4,B3_5,B3_6,B3_7,B3_8,B3_97,B3_other,B4,B4_other,B5,B5_1,B5_2,B5_3,B5_4,B5_5,B5_6,B5_7,B5_8,B5_97,B5_other,B6_task1,B6_task1other,B6_task2,B6_task2other,B6_task3,B6_task3other,B7,B7_1,B7_2,B7_3,B7_4,B7_5,B7_6,B7_7,B7_8,B7_9,B7_97,B7_other,B8,B8_other,B9,B9_1,B9_2,B9_3,B9_4,B9_5,B9_6,B9_97,B9_other,B10,B10_1,B10_2,B10_3,B10_4,B10_5,B10_6,B10_97,B10_other,B11,B11_other,B12,B13,B13_1,B13_2,B13_3,B13_4,B13_5,B13_6,B13_7,B13_8,B13_9,B13_97,B13_other,B14,B14_other,B15,B15_1,B15_2,B15_3,B15_4,B15_97,B15_98,B15_other,lesson_plan,lesson_plan_o,assessment,assessment_o,participation,participation_o,discipline,discipline_o,homework,B17_other,language,maths,teaching,attentive,lesonplan,committed,trainingsuport,B19,B19_other,B20,B21,B21_1,B21_2,B21_3,B21_4,B21_5,B21_6,B21_7,B21_97,B21_other,challenges_1,B23_challege1_other,challenges_2,B23_challege2_other,challenges_3,B23_challege3_other,C1_1,C1_2,C1_3,C1_4,C1_5,C1_6,C1_7,C2,C3,C3_1,C3_2,C3_3,C3_4,C3_5,C3_6,C3_97,C3_other,C4,C4_other,C5,C6,C7,C7_1,C7_2,C7_3,C7_4,C7_5,C7_6,C7_97,C7_other,C8,C8_yes,C9,C10,C10_1,C10_2,C10_3,C10_4,C10_other,C11,C11_yes,C12_1,C12_2,C12_3,C12_4,C12_5,C13_1,C13_2,C13_5,C13_6,C14_1,C14_3,C14_4,D1_1,D1_2,D1_3,D1_4,D1_5,D1_6,D1_7,D1_8,D1_9,D1_10,D1_11,D1_12,D1_13,D2_1,D2_2,D2_3,D2_4,D2_5,D2_6,D2_7,D2_8,D2_9,D2_10,D3,D4,D5,D6,D7,D7_1,D7_2,D7_3,D7_4,D7_97,D7_999,D7_other,E1_1,E1_2,E1_3,E1_4,E1_5,E1_6,E1_7,E1_8,E1_9,E1_10,E1_11,E2_1,E2_2,E2_3,E2_4,E2_5,E3_1,E3_2,E3_4,E3_5,E3_6,E3_7,E4,E5_1,E5_2,E5_3,E5_4,E5_5,E5_6,E6,F1,F1_1,F1_2,F1_3,F1_4,F1_5,F1_6,F1_7,F1_8,F1_97,F1_other,F2a,F2b,F3,G1,instanceID,formdef_version,KEY
83154,S0401140672,OROMIA,Arsii Lixaa,shaashamannee,diiree qarsoo,Rural,"12/4/2025, 4:30:23 PM","12/4/2025, 2:57:19 PM","12/4/2025, 3:41:28 PM",12/4/2025,6cd4eced41301dbb,1,HT22402,NA,male,vice_principal,0,1,1,1,1,0,2007,2014,2017,1,5,2,NA,0,NA,NA,NA,NA,NA,NA,NA,2,4,0,0,0,1,0,0,NA,1 5,1,0,0,0,1,0,0,0,0,0,NA,0,1,1,1,0,0,0,0,0,NA,5,4,5,5,5,5,5,5,1,NA,2,NA,3,NA,1,2,1 2 7,1,1,0,0,0,0,1,0,0,NA,3,NA,3 6,0,0,1,0,0,1,0,0,0,NA,3,NA,2,NA,6,NA,8,0,0,0,0,0,0,0,1,0,0,NA,5,NA,1,1,0,0,0,0,0,0,NA,2 4 6,0,1,0,1,0,1,0,NA,4,NA,1,2 3 5,0,1,1,0,1,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,2,NA,2,NA,2,NA,1,Hin jiru,4,3,4,4,4,4,4,3,NA,5,3 6,0,0,1,0,0,1,0,0,NA,5,NA,6,NA,2,NA,4,4,4,3,4,4,5,1,4 5,0,0,0,1,1,0,0,NA,2,NA,4,2,3 4,0,0,1,1,0,0,0,NA,1,1,0,NA,NA,NA,NA,NA,NA,0,NA,3,3,4,2,4,4,4,1,4,1,1,1,2,3,2,2,4,3,4,1,4,4,1,2,2,2,2,3,1,2,2,3,3,1,3,1,male,3,4,1 2 3 4,1,1,1,1,0,0,NA,3,3,3,3,3,3,3,3,3,3,3,2,3,1,1,4,1,3,1,4,1,1,3,1,3,3,3,3,2,4,1 4,1,0,0,1,0,0,0,0,0,NA,35,NA,12548,Guddinni mana baruumsaa kun akka saffisu kan akka meeshaalee barnoota kompitara fa'a bitachuu!,uuid:cc35b413-d560-4a65-a2d0-1fb219746966,2512031638,uuid:cc35b413-d560-4a65-a2d0-1fb219746966
83154,S0401140672,OROMIA,Arsii Lixaa,shaashamannee,diiree qarsoo,Rural,"12/4/2025, 6:18:27 PM","12/4/2025, 11:51:58 AM","12/4/2025, 6:15:11 PM",12/4/2025,78b63b5b10d7e676,1,HT22401,NA,female,principal,0,0,0,1,1,0,2004,2012,2013,2,6,5,NA,0,NA,NA,NA,NA,NA,NA,NA,4,1,1,0,0,0,0,0,NA,4,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,1,0,1,0,0,0,NA,5,5,5,4,5,5,4,3,2,NA,5,NA,3,NA,1,2,1 2 3,1,1,1,0,0,0,0,0,0,NA,3,NA,3 4,0,0,1,1,0,0,0,0,0,NA,2,NA,3,NA,4,NA,5,0,0,0,0,1,0,0,0,0,0,NA,1,NA,1,1,0,0,0,0,0,0,NA,3 5,0,0,1,0,1,0,0,NA,6,NA,1,3 4,0,0,1,1,0,0,0,0,0,0,NA,4,NA,4,0,0,0,1,0,0,NA,1,NA,1,NA,1,NA,1,NA,1,Hin qabu,3,3,4,4,4,4,3,3,NA,5,3,0,0,1,0,0,0,0,0,NA,97,Hanqinaa barsisota,4,NA,6,NA,5,5,4,4,4,4,4,2,4,0,0,0,1,0,0,0,NA,3,NA,4,2,4,0,0,0,1,0,0,0,NA,1,1,0,NA,NA,NA,NA,NA,NA,0,NA,4,3,3,1,3,2,4,3,4,4,3,1,2,3,2,3,3,2,3,3,3,2,2,3,4,2,2,3,3,3,3,3,2,1,2,2,male,3,2,1 2 3,1,1,1,0,0,0,NA,3,3,2,3,3,2,2,3,3,3,3,1,1,1,1,1,1,1,1,2,1,3,3,4,4,4,3,4,3,1,1 3 5,1,0,1,0,1,0,0,0,0,NA,34,NA,16500,"Leenjii wan gargaraa aka dura bu,a fi barsisa tokooti haqina qabna",uuid:07cffbbf-790a-46bc-89f2-a703d44bd5ba,2512031638,uuid:07cffbbf-790a-46bc-89f2-a703d44bd5ba
80068,S0402010092,OROMIA,Arsii,amiinyaa,malxoo halloo,Rural,"12/22/2025, 6:25:12 PM","12/22/2025, 8:16:14 AM","12/22/2025, 9:00:23 AM",12/22/2025,873699e5faed7492,1,TH11201,NA,male,principal,0,0,0,0,NA,NA,2009,2016,2017,1,5,2,NA,0,NA,NA,NA,NA,NA,NA,NA,5,5,0,0,0,0,1,0,NA,9,0,0,0,0,0,0,0,0,1,0,NA,0,0,1,0,0,0,0,0,0,NA,4,4,4,4,3,3,4,3,1,NA,2,NA,8,NA,1,1,1 3,1,0,1,0,0,0,0,0,0,NA,3,NA,6 8,0,0,0,0,0,1,0,1,0,NA,1,NA,3,NA,2,NA,5 6,0,0,0,0,1,1,0,0,0,0,NA,5,NA,1,1,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,NA,3,NA,1,2 4 5,0,1,0,1,1,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,1,NA,2,NA,1,Hin jiru,4,3,3,3,3,4,4,4,NA,6,5,0,0,0,0,1,0,0,0,NA,3,NA,6,NA,5,NA,5,5,5,5,5,4,5,1,2 3 4,0,1,1,1,0,0,0,NA,3,NA,3,2,6,0,0,0,0,0,1,0,NA,1,1,0,NA,NA,NA,NA,NA,NA,0,NA,3,3,3,4,4,4,4,1,3,1,1,1,1,2,3,2,4,2,3,3,3,3,1,1,2,3,3,3,2,3,3,2,1,1,3,2,male,2,1,1,1,0,0,0,0,0,NA,3,3,3,3,3,3,3,3,3,3,3,2,1,1,2,3,1,3,1,4,1,1,3,2,1,3,2,3,1,1,3 5 7,0,0,1,0,1,0,1,0,0,NA,33,NA,10600,Rakkoo guutiinsa meeshaalee barnoota fi qulqulinnaan ijaaramuu dhabuu mana barumsaa fi rakkoo daandii magaalaan walqunnamsiisuu,uuid:28bf6d3a-efaf-46ec-b48b-81879a4ccce8,2512142209,uuid:28bf6d3a-efaf-46ec-b48b-81879a4ccce8
80079,S0402010152,OROMIA,Arsii,amiinyaa,walee geetara,Rural,"12/20/2025, 8:02:05 AM","12/19/2025, 9:20:47 AM","12/20/2025, 7:45:29 AM",12/19/2025,873699e5faed7492,1,TH11301,NA,male,principal,0,0,0,0,NA,NA,2003,2009,2016,3,1,5,NA,0,NA,NA,NA,NA,NA,NA,NA,1,5,0,0,0,0,1,0,NA,4 5,0,0,0,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,4,5,5,5,4,5,5,5,2,NA,1,NA,5,NA,1,1,1 7 8,1,0,0,0,0,0,1,1,0,NA,3,NA,4 5,0,0,0,1,1,0,0,0,0,NA,1,NA,3,NA,6,NA,5,0,0,0,0,1,0,0,0,0,0,NA,5,NA,1,1,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,NA,4,NA,1,1 2 3 4 5,1,1,1,1,1,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,1,NA,2,Hin jiru,4,3,3,3,4,4,4,4,NA,6,2,0,1,0,0,0,0,0,0,NA,8,NA,5,NA,6,NA,5,5,4,5,5,5,4,1,3,0,0,1,0,0,0,0,NA,4,NA,4,2,6,0,0,0,0,0,1,0,NA,1,1,0,NA,NA,NA,NA,NA,NA,0,NA,3,2,3,1,3,4,4,2,4,1,1,1,3,3,1,3,4,3,4,1,4,4,1,1,2,3,3,3,2,2,2,2,1,1,3,2,male,2,1,1,1,0,0,0,0,0,NA,3,3,3,1,1,3,3,3,3,3,3,1,1,2,2,4,1,1,1,4,1,1,3,1,1,2,4,1,2,1,1 5 6,1,0,0,0,1,1,0,0,0,NA,39,NA,16638,Hanqinna Baajeta mana barumsaa fi qulqulinna ijaarsa mana barumsaa hanqinna barsiisaa gahumsa qabanii,uuid:22b7f441-9970-4fd0-8c61-2ec6202d6896,2512142209,uuid:22b7f441-9970-4fd0-8c61-2ec6202d6896
80184,S0402030132,OROMIA,Arsii,balee gasgaar,askaaltuu gasalaa,Rural,"12/19/2025, 8:19:19 AM","12/18/2025, 2:07:44 PM","12/18/2025, 5:59:10 PM",12/18/2025,6cd4eced41301dbb,1,TH12401,NA,male,principal,0,0,0,0,NA,NA,2001,2008,2017,2,1,5,NA,0,NA,NA,NA,NA,NA,NA,NA,3,1 2 3,1,1,1,0,0,0,NA,1 3 4,1,0,1,1,0,0,0,0,0,0,NA,0,0,0,1,0,0,0,0,0,NA,4,4,5,5,5,5,5,5,2,NA,1,NA,5,NA,1,1,6 7 8,0,0,0,0,0,1,1,1,0,NA,3,NA,4 8,0,0,0,1,0,0,0,1,0,NA,3,NA,1,NA,6,NA,5,0,0,0,0,1,0,0,0,0,0,NA,5,NA,1,1,0,0,0,0,0,0,NA,2 6,0,1,0,0,0,1,0,NA,6,NA,1,3 4 7,0,0,1,1,0,0,1,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,1,NA,2,NA,2,Hin jiru,4,4,4,3,4,3,4,4,NA,6,1 2,1,1,0,0,0,0,0,0,NA,6,NA,5,NA,3,NA,5,5,5,5,5,5,5,1,3,0,0,1,0,0,0,0,NA,4,NA,4,2,2 6,0,1,0,0,0,1,0,NA,1,1,0,NA,NA,NA,NA,NA,NA,0,NA,3,3,3,2,3,4,4,2,4,1,1,1,1,4,1,4,4,1,4,2,4,4,1,1,2,3,3,3,2,3,3,3,2,1,3,2,male,4,3,1 3,1,0,1,0,0,0,NA,2,3,3,3,3,3,3,3,3,3,3,4,2,2,3,4,3,1,1,4,1,1,3,2,2,4,3,4,3,1,4 5,0,0,0,1,1,0,0,0,0,NA,39,NA,16550,Rakkoolee akka mana jireenya barsiisaa fi hanqinna daree fi ibsaa fi bishaan dbugaatii dhabamuu fi hanqinna kitaabilee barnootaa!,uuid:ad2fe5de-aafd-4a03-a394-fed44571ac3a,2512142209,uuid:ad2fe5de-aafd-4a03-a394-fed44571ac3a
80154,S0402040102,OROMIA,Arsii,b/m/boqojjii,boqojjii gaalamaa sad1ffaa,Urban,"12/11/2025, 7:39:05 PM","12/11/2025, 12:43:11 PM","12/11/2025, 5:56:31 PM",12/11/2025,873699e5faed7492,1,TH11701,NA,female,principal,1,0,1,1,1,0,2001,2015,2015,1,1,5,NA,0,NA,NA,NA,NA,NA,NA,NA,3,1 2 3,1,1,1,0,0,0,NA,1 2,1,1,0,0,0,0,0,0,0,0,NA,0,1,0,1,0,0,1,0,0,NA,5,5,5,5,5,4,3,5,2,NA,1,NA,4,NA,1,2,1 2,1,1,0,0,0,0,0,0,0,NA,3,NA,4 8,0,0,0,1,0,0,0,1,0,NA,1,NA,3,NA,6,NA,7,0,0,0,0,0,0,1,0,0,0,NA,5,NA,1,1,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,NA,6,NA,1,3 4 5,0,0,1,1,1,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,1,NA,1,NA,1,Hin jiru,4,3,3,4,4,3,4,4,NA,3,6,0,0,0,0,0,1,0,0,NA,5,NA,2,NA,6,NA,5,5,5,5,5,4,5,1,3 4,0,0,1,1,0,0,0,NA,3,NA,3,2,2 3,0,1,1,0,0,0,0,NA,1,1,0,NA,NA,NA,NA,NA,NA,0,NA,4,4,4,3,4,4,4,2,3,1,1,1,1,4,2,3,4,2,3,2,4,4,1,1,2,3,3,3,3,2,3,3,2,1,3,2,female,3,4,1 3 4,1,0,1,1,0,0,NA,3,3,3,3,3,2,2,3,3,3,3,4,1,4,4,4,3,3,1,4,1,1,3,1,1,1,4,3,2,1,1 4,1,0,0,1,0,0,0,0,0,NA,38,NA,16326,Hin jiru,uuid:c6fadeae-054e-40d8-9a66-8d6e4592153a,2512031638,uuid:c6fadeae-054e-40d8-9a66-8d6e4592153a
80279,S0402050232,OROMIA,Arsii,collee,jaawwii saddiiqqoo,Rural,"12/27/2025, 5:26:50 PM","12/27/2025, 10:55:14 AM","12/27/2025, 3:48:19 PM",12/27/2025,511b83623529c852,1,HT14101,NA,female,principal,0,1,1,1,1,0,2008,2015,2015,1,1,5,NA,1,2017,mentoring,0,0,1,0,NA,2,1 2 3,1,1,1,0,0,0,NA,4 5,0,0,0,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,5,5,4,4,4,5,4,3,2,NA,1,NA,6,NA,1,1,2 3 7,0,1,1,0,0,0,1,0,0,NA,3,NA,2 8,0,1,0,0,0,0,0,1,0,NA,1,NA,3,NA,2,NA,5 7,0,0,0,0,1,0,1,0,0,0,NA,5,NA,1,1,0,0,0,0,0,0,NA,2 5 6,0,1,0,0,1,1,0,NA,6,NA,1,3 4 5 6,0,0,1,1,1,1,0,0,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,1,NA,1,O,5,5,4,3,4,4,3,3,NA,6,1 3 4,1,0,1,1,0,0,0,0,NA,2,NA,6,NA,8,NA,5,5,3,4,4,4,3,1,3 4 5,0,0,1,1,1,0,0,NA,1,NA,5,2,2 6,0,1,0,0,0,1,0,NA,1,1,1,1,1,0,0,0,NA,0,NA,3,2,2,3,3,3,4,4,3,1,1,1,1,4,1,3,4,2,3,1,3,2,1,1,2,1,3,3,2,3,1,2,2,3,2,1,male,2,2,1 2 3 4,1,1,1,1,0,0,NA,3,3,2,3,3,3,3,2,3,3,3,4,3,4,2,3,3,1,1,4,2,1,3,1,2,2,4,3,4,1,1 4 5,1,0,0,1,1,0,0,0,0,NA,29,NA,16681,No,uuid:238f4229-1a61-4bc3-9ae2-5843201f9b69,2512142209,uuid:238f4229-1a61-4bc3-9ae2-5843201f9b69
80279,S0402050232,OROMIA,Arsii,collee,jaawwii saddiiqqoo,Rural,"12/27/2025, 5:30:55 PM","12/27/2025, 11:56:29 AM","12/27/2025, 3:48:05 PM",12/27/2025,511b83623529c852,1,HT14102,NA,male,vice_principal,0,1,1,1,1,0,2008,2017,2017,1,6,2,NA,0,NA,NA,NA,NA,NA,NA,NA,2,4,0,0,0,1,0,0,NA,9,0,0,0,0,0,0,0,0,1,0,NA,1,0,1,1,0,1,0,0,0,NA,4,2,4,3,5,3,4,3,2,NA,6,NA,1,NA,1,1,1 2 6,1,1,0,0,0,1,0,0,0,NA,3,NA,2 5,0,1,0,0,1,0,0,0,0,NA,1,NA,3,NA,6,NA,5 7,0,0,0,0,1,0,1,0,0,0,NA,5,NA,1 5,1,0,0,0,1,0,0,NA,2 5 6,0,1,0,0,1,1,0,NA,6,NA,1,2 3 4 5,0,1,1,1,1,0,0,0,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,1,NA,1,No,4,4,4,3,4,4,4,4,NA,6,1 3 4,1,0,1,1,0,0,0,0,NA,1,NA,5,NA,6,NA,4,4,3,4,4,4,4,1,3 4,0,0,1,1,0,0,0,NA,3,NA,2,3,2 6,0,1,0,0,0,1,0,NA,0,NA,1,1,1,0,0,0,NA,0,NA,2,2,2,3,4,3,4,3,4,4,1,3,3,3,4,3,4,4,3,3,2,3,3,1,3,2,2,2,3,2,1,2,1,1,2,2,male,2,1,1 2,1,1,0,0,0,0,NA,3,3,1,3,1,3,3,2,3,3,3,2,3,3,2,3,3,3,1,4,1,3,3,1,2,1,4,2,3,1,2 4 6,0,1,0,1,0,1,0,0,0,NA,28,NA,10730,N,uuid:37b5da97-2005-4ebc-bf6e-72360c617aca,2512142209,uuid:37b5da97-2005-4ebc-bf6e-72360c617aca
80265,S0402050472,OROMIA,Arsii,collee,collee sad1ffaa,Urban,"12/27/2025, 7:10:36 AM","12/26/2025, 10:53:41 AM","12/26/2025, 5:46:04 PM",12/26/2025,511b83623529c852,1,HT14002,NA,female,vice_principal,1,0,1,2,1,1,1997,2017,2017,1,1,5,NA,0,NA,NA,NA,NA,NA,NA,NA,2,4,0,0,0,1,0,0,NA,3 5 6,0,0,1,0,1,1,0,0,0,0,NA,0,0,1,1,1,0,0,0,0,NA,4,3,5,5,4,5,4,4,2,NA,1,NA,6,NA,1,1,2 3 4,0,1,1,1,0,0,0,0,0,NA,3,NA,5 6,0,0,0,0,1,1,0,0,0,NA,1,NA,3,NA,5,NA,6 7,0,0,0,0,0,1,1,0,0,0,NA,2,NA,1,1,0,0,0,0,0,0,NA,2 5 6,0,1,0,0,1,1,0,NA,2,NA,1,2 3 4 5 6 7,0,1,1,1,1,1,1,0,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,1,NA,1,NA,1,No,3,3,3,3,4,4,3,2,NA,6,1 2 3 4,1,1,1,1,0,0,0,0,NA,3,NA,5,NA,6,NA,4,4,4,3,3,3,3,1,3 4 6,0,0,1,1,0,1,0,NA,1,NA,4,2,2 4 6,0,1,0,1,0,1,0,NA,1,1,0,NA,NA,NA,NA,NA,NA,0,NA,3,2,1,3,4,2,3,3,3,1,1,1,3,2,3,4,2,3,4,3,3,2,2,2,3,3,2,2,2,3,3,2,2,3,3,2,female,3,1,2 3 4,0,1,1,1,0,0,NA,3,1,2,3,2,1,3,1,3,2,3,4,2,3,3,3,3,1,1,4,1,1,3,1,2,1,5,3,3,1,2 4 5,0,1,0,1,1,0,0,0,0,NA,35,NA,14000,No,uuid:518c5159-336a-4e75-aee8-6bb94abc9c26,2512142209,uuid:518c5159-336a-4e75-aee8-6bb94abc9c26
80265,S0402050472,OROMIA,Arsii,collee,collee sad1ffaa,Urban,"12/27/2025, 7:10:37 AM","12/26/2025, 11:37:45 AM","12/26/2025, 5:51:09 PM",12/26/2025,511b83623529c852,1,HT14001,NA,male,principal,0,0,0,2,1,1,1999,2006,2015,4,1,5,NA,1,2016,mentoring,0,0,1,0,NA,3,1 2 3,1,1,1,0,0,0,NA,1 4,1,0,0,1,0,0,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,NA,4,4,5,4,4,5,5,4,1,NA,5,NA,3,NA,1,1,1 2 7,1,1,0,0,0,0,1,0,0,NA,3,NA,3 4,0,0,1,1,0,0,0,0,0,NA,3,NA,6,NA,2,NA,7,0,0,0,0,0,0,1,0,0,0,NA,5,NA,1 5,1,0,0,0,1,0,0,NA,2 6,0,1,0,0,0,1,0,NA,6,NA,1,1 2 4 5 6 7 8,1,1,0,1,1,1,1,1,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,1,NA,1,No,4,3,3,4,4,4,3,4,NA,7,1 2 3 4,1,1,1,1,0,0,0,0,NA,5,NA,2,NA,8,NA,5,5,4,4,5,5,5,1,3 4 5,0,0,1,1,1,0,0,NA,1,NA,3,2,2 4 6,0,1,0,1,0,1,0,NA,1,1,1,1,1,0,0,0,NA,0,NA,3,3,3,4,4,3,4,4,3,2,1,1,1,4,4,4,3,1,3,1,1,2,2,1,2,3,3,3,3,3,1,3,3,3,3,1,female,3,4,3,0,0,1,0,0,0,NA,3,3,2,3,3,3,2,2,2,2,3,3,1,3,1,4,1,1,1,4,2,3,3,1,3,1,4,1,3,1,5,0,0,0,0,1,0,0,0,0,NA,37,NA,16500,No,uuid:daf97ff1-a933-4674-b352-ef55748f12cc,2512142209,uuid:daf97ff1-a933-4674-b352-ef55748f12cc
80420,S0402060472,OROMIA,Arsii,digaluu fi xiijjoo,xiloo,Rural,"12/12/2025, 6:00:05 PM","12/12/2025, 10:40:06 AM","12/12/2025, 4:44:25 PM",12/12/2025,6cd4eced41301dbb,1,HT15401,NA,male,principal,1,0,1,1,1,0,2001,2006,2012,2,1,5,NA,0,NA,NA,NA,NA,NA,NA,NA,1,1 2 3,1,1,1,0,0,0,NA,1 3,1,0,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,1,0,0,0,NA,5,5,5,5,5,4,5,4,2,NA,1,NA,8,NA,1,2,1 2 4,1,1,0,1,0,0,0,0,0,NA,3,NA,4 6,0,0,0,1,0,1,0,0,0,NA,1,NA,3,NA,6,NA,4 5,0,0,0,1,1,0,0,0,0,0,NA,5,NA,1,1,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,NA,6,NA,1,2 3 4,0,1,1,1,0,0,0,0,0,0,NA,4,NA,2,0,1,0,0,0,0,NA,1,NA,2,NA,1,NA,3,NA,1,Hin jiru,4,3,3,4,3,3,4,4,NA,6,2,0,1,0,0,0,0,0,0,NA,2,NA,6,NA,5,NA,5,5,4,5,5,5,5,1,3 4,0,0,1,1,0,0,0,NA,3,NA,5,3,3 5,0,0,1,0,1,0,0,NA,1,1,0,NA,NA,NA,NA,NA,NA,0,NA,4,4,4,1,4,4,4,2,4,3,1,2,2,4,1,2,4,1,4,1,4,3,1,1,3,2,2,3,2,2,2,2,2,1,3,2,male,3,2,1 2 3,1,1,1,0,0,0,NA,2,2,2,2,2,2,3,3,1,1,2,3,2,4,4,4,3,3,1,4,1,1,3,1,3,4,3,3,3,1,4 5,0,0,0,1,1,0,0,0,0,NA,37,NA,16715,"Hanqinna barsiisaa gahumsa qabanii akkaataa gosa barnoota isaatiin, hanqinna meeshaalee barnootaa kan akka kitaabaa kutaa libratory fi mana komputara",uuid:5093df8e-1637-463e-b8f7-6881a7d9a5f7,2512111015,uuid:5093df8e-1637-463e-b8f7-6881a7d9a5f7
80420,S0402060472,OROMIA,Arsii,digaluu fi xiijjoo,xiloo,Rural,"12/12/2025, 6:00:05 PM","12/12/2025, 11:32:42 AM","12/12/2025, 5:14:13 PM",12/12/2025,6cd4eced41301dbb,1,HT15402,NA,male,vice_principal,1,0,1,1,1,0,1996,2000,2006,3,6,5,NA,0,NA,NA,NA,NA,NA,NA,NA,5,1 2 3,1,1,1,0,0,0,NA,1 2 3,1,1,1,0,0,0,0,0,0,0,NA,0,0,1,1,0,0,0,0,0,NA,4,4,5,4,5,5,4,3,2,NA,1,NA,5,NA,1,2,1 2 3,1,1,1,0,0,0,0,0,0,NA,3,NA,4 6,0,0,0,1,0,1,0,0,0,NA,3,NA,4,NA,6,NA,5,0,0,0,0,1,0,0,0,0,0,NA,5,NA,1,1,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,NA,3,NA,1,3 4,0,0,1,1,0,0,0,0,0,0,NA,4,NA,1 2 4,1,1,0,1,0,0,NA,3,NA,2,NA,1,NA,3,NA,1,Hin jiru,4,3,4,3,3,3,4,4,NA,6,2 3,0,1,1,0,0,0,0,0,NA,2,NA,5,NA,3,NA,5,5,4,4,5,4,4,1,3 4,0,0,1,1,0,0,0,NA,3,NA,4,3,3 5 6,0,0,1,0,1,1,0,NA,1,1,0,NA,NA,NA,NA,NA,NA,0,NA,4,3,3,1,4,3,4,1,4,2,2,2,2,4,1,3,4,2,4,3,3,3,1,1,2,3,3,3,1,2,2,3,1,1,3,2,male,3,2,1 2 3,1,1,1,0,0,0,NA,3,2,2,1,3,3,3,3,3,3,3,3,2,3,2,4,2,1,1,4,1,1,3,1,1,2,4,2,3,1,5 6,0,0,0,0,1,1,0,0,0,NA,55,NA,16715,Hanqinna meeshaalee barnoota fi hanqinna barsiisaa gosa barnoota isaatiin.mana jireenyaa barsiisotaa !,uuid:bf5af056-e787-4fdb-82d0-6245e4e98200,2512111015,uuid:bf5af056-e787-4fdb-82d0-6245e4e98200
